transaction_id,card_id,timestamp,amount,merchant,transaction_type,location,is_fraud
8936,4032864555317059,2025-03-30 00:51:58,4805.15,Amazon,atm,Ganja,0
8937,3547007213806234,2025-03-05 19:11:08,703.45,AliExpress,pos,Shirvan,0
8938,4644666424987680418,2025-02-04 21:40:37,916.13,Starbucks,pos,Baku,0
8939,4267166235798062,2025-03-12 23:34:24,3089.02,McDonalds,pos,Sheki,1
8940,180005216234113,2025-01-23 19:14:40,1814.76,Walmart,atm,Shirvan,1
8941,583078845901,2025-05-05 08:50:21,1061.34,Uber,pos,Ganja,0
8942,575351939138,2025-04-13 10:04:57,703.3,Uber,online,Sheki,0
8943,3589860893476515,2025-04-09 19:54:03,2126.26,Walmart,atm,Shirvan,0
8944,343680749389115,2025-04-26 19:52:10,683.94,Amazon,online,Shirvan,0
8945,213195444532932,2025-05-11 18:34:05,3896.91,Walmart,online,Ganja,0
8946,503889518703,2025-02-05 04:52:46,3732.89,AliExpress,online,Shirvan,0
8947,4098250625985086,2025-01-03 15:46:48,3350.18,Walmart,online,Ganja,0
8948,4704154992194122,2025-05-28 13:02:37,4608.24,Uber,online,Sumqayit,0
8949,3526369024350942,2025-01-02 11:53:03,1017.17,Starbucks,atm,Baku,0
8950,4317211727595533,2025-02-17 20:49:02,4766.89,McDonalds,pos,Shirvan,0
8951,213173456392941,2025-04-01 04:06:20,3353.05,Starbucks,pos,Shirvan,0
8952,4339199794167589,2025-04-28 17:07:55,1437.28,AliExpress,pos,Shirvan,0
8953,4151742485243,2025-04-21 04:02:36,2481.73,AliExpress,pos,Sheki,0
8954,4630174618785,2025-03-31 17:31:15,3770.59,McDonalds,pos,Baku,0
8955,4610286055435660973,2025-04-03 07:00:46,3227.12,AliExpress,online,Sheki,0
8956,4893952867301,2025-02-27 09:48:08,2179.67,McDonalds,pos,Ganja,0
8957,4340391986778169,2025-01-10 10:40:46,3413.45,Starbucks,online,Shirvan,1
8958,4862922819974555,2025-03-08 06:25:13,4479.89,Walmart,atm,Shirvan,1
8959,180082856945738,2025-03-10 01:03:33,3907.82,McDonalds,pos,Shirvan,0
8960,374036535827952,2025-04-09 14:30:28,4123.24,AliExpress,atm,Sumqayit,0
8961,3574719837746580,2025-05-16 14:46:23,1029.95,AliExpress,pos,Shirvan,0
8962,376999592882202,2025-03-27 08:59:54,2482.52,Amazon,atm,Ganja,0
8963,3576412570216155,2025-06-11 12:46:13,2687.43,McDonalds,online,Shirvan,0
8964,30165119674195,2025-05-02 07:58:12,3511.54,Starbucks,atm,Sheki,0
8965,3554723633502357,2025-01-04 00:50:32,3452.99,Amazon,pos,Shirvan,0
8966,2241524732798602,2025-01-04 18:17:20,3325.96,AliExpress,atm,Ganja,0
8967,2250949509695657,2025-05-05 22:34:17,1989.05,Starbucks,pos,Sheki,0
8968,379807596696386,2025-05-04 17:53:40,570.07,McDonalds,online,Sumqayit,0
8969,4333198918907,2025-01-24 09:37:11,583.37,McDonalds,online,Sumqayit,0
8970,4929166716452,2025-04-06 23:39:21,4403.77,Walmart,pos,Sumqayit,0
8971,4452995018494209990,2025-05-14 22:13:39,2052.79,Uber,pos,Ganja,0
8972,349327780377591,2025-02-04 15:33:00,2628.35,McDonalds,online,Sheki,0
8973,4728499330068,2025-01-25 02:47:41,522.99,Uber,atm,Baku,0
8974,4158377498177,2025-03-28 11:43:52,2758.38,Uber,online,Sumqayit,0
8975,343003612100149,2025-02-16 19:32:31,2469.36,Amazon,atm,Sumqayit,0
8976,5210064168721059,2025-03-06 22:02:48,3891.94,AliExpress,atm,Shirvan,1
8977,4201799037245805228,2025-04-22 05:02:31,1155.5,McDonalds,atm,Baku,1
8978,346205591110844,2025-04-25 01:22:05,2847.94,Amazon,pos,Sheki,0
8979,3557473531561694,2025-02-16 10:23:53,2914.97,Starbucks,pos,Shirvan,0
8980,630436116150,2025-05-07 21:21:28,1680.08,Uber,pos,Baku,0
8981,372583573436982,2025-03-26 20:13:36,528.6,McDonalds,online,Sheki,0
8982,4432542946612,2025-01-19 22:03:50,1862.29,Amazon,pos,Sheki,0
8983,4960403435933961,2025-05-01 20:56:09,4635.07,Starbucks,online,Baku,1
8984,4824195774957880457,2025-05-15 11:43:11,2109.61,Starbucks,pos,Ganja,0
8985,38531790375083,2025-05-27 11:19:13,801.2,Walmart,atm,Shirvan,0
8986,639063342351,2025-06-08 06:42:39,2841.22,Starbucks,atm,Sheki,0
8987,4461071014723274176,2025-02-12 17:04:11,2961.6,Starbucks,pos,Baku,0
8988,585819269564,2025-03-06 15:54:22,2128.23,Starbucks,atm,Ganja,0
8989,349996911601341,2025-05-01 18:46:12,3113.46,Starbucks,pos,Sheki,0
8990,582185695803,2025-02-01 23:01:54,1865.81,Starbucks,pos,Sheki,0
8991,4947798470114122,2025-04-12 02:36:18,1558.47,AliExpress,atm,Ganja,0
8992,4355737157818501,2025-04-17 04:05:09,4717.16,Starbucks,pos,Sumqayit,0
8993,6011032690312183,2025-06-07 17:28:47,2848.3,Uber,online,Baku,0
8994,347909654097249,2025-02-06 20:20:19,4888.93,Uber,atm,Sheki,0
8995,4416781097939388,2025-04-15 23:06:21,46.66,Uber,pos,Ganja,0
8996,342559391926096,2025-05-12 20:18:27,4926.54,Uber,atm,Baku,0
8997,4844096550179758,2025-01-27 11:46:09,1899.64,Uber,online,Sumqayit,0
8998,3545306008185248,2025-02-24 21:03:40,2186.91,Uber,online,Ganja,0
8999,5256918749065556,2025-03-22 12:50:32,4090.43,Walmart,pos,Ganja,0
9000,30558356464850,2025-05-22 20:52:11,4997.0,Starbucks,pos,Shirvan,0
9001,4991276129570,2025-03-18 18:30:24,3667.96,Uber,online,Sumqayit,1
9002,4574420688201050,2025-05-01 04:16:04,2330.93,Uber,pos,Sumqayit,0
9003,373698811277854,2025-05-05 19:19:51,3497.39,Walmart,atm,Sheki,0
9004,2280391578020786,2025-04-28 22:39:24,778.68,Uber,atm,Ganja,0
9005,676239208678,2025-02-23 12:31:38,3693.12,AliExpress,pos,Baku,0
9006,4944781165788825,2025-03-31 05:43:21,1198.45,Walmart,pos,Sumqayit,0
9007,213158044972049,2025-01-03 19:02:31,4512.74,Starbucks,atm,Sumqayit,0
9008,36125915090446,2025-04-11 04:48:14,3395.37,Uber,pos,Baku,0
9009,4644619665468722107,2025-01-27 05:02:29,1505.92,McDonalds,pos,Shirvan,0
9010,4835105916760307070,2025-02-18 13:43:18,812.15,AliExpress,atm,Sumqayit,0
9011,3555831063383021,2025-05-02 14:30:40,1834.15,Walmart,pos,Sheki,0
9012,180085638489479,2025-01-02 18:48:20,1090.81,Amazon,online,Shirvan,0
9013,4295153961353755,2025-02-07 00:20:54,4459.56,McDonalds,online,Sumqayit,1
9014,4737462334368275,2025-04-04 17:12:19,2068.62,Starbucks,online,Sheki,1
9015,4922015782156074,2025-05-17 22:35:08,3839.75,Amazon,atm,Sheki,0
9016,4952945343582185898,2025-06-12 14:28:21,4628.74,Uber,pos,Ganja,0
9017,345740120496968,2025-01-07 06:48:29,4201.82,AliExpress,pos,Baku,0
9018,3580583013199820,2025-04-30 23:53:45,2664.67,AliExpress,pos,Shirvan,0
9019,6585912217529722,2025-01-16 17:24:57,2510.35,Walmart,pos,Shirvan,0
9020,4834169782081,2025-04-25 13:49:33,1301.16,McDonalds,pos,Sheki,0
9021,372853694163975,2025-05-14 14:39:51,3592.66,McDonalds,online,Shirvan,1
9022,4754920068168,2025-02-02 14:23:54,966.53,McDonalds,pos,Shirvan,0
9023,4178639574613488,2025-02-25 10:36:53,3907.84,McDonalds,atm,Shirvan,1
9024,4152344273852332116,2025-05-30 06:38:43,3599.71,Starbucks,pos,Baku,0
9025,213101874490377,2025-03-12 20:13:19,668.12,AliExpress,pos,Sheki,0
9026,6011273983307288,2025-06-06 10:56:59,1699.2,Walmart,pos,Sumqayit,0
9027,060467843722,2025-02-17 20:51:07,654.63,Uber,atm,Ganja,1
9028,36558853275084,2025-04-11 23:33:57,1412.01,McDonalds,atm,Sheki,0
9029,180088309266812,2025-02-12 12:23:17,4395.91,Walmart,atm,Shirvan,0
9030,6011927875199042,2025-04-20 05:17:26,212.74,Amazon,atm,Sheki,0
9031,6011381090213891,2025-05-16 02:49:59,3213.63,Amazon,atm,Shirvan,0
9032,630400345611,2025-03-22 12:01:56,221.46,Amazon,atm,Baku,0
9033,4781254175376,2025-02-25 20:48:35,4290.53,Walmart,pos,Baku,0
9034,4402138916903010,2025-05-17 15:24:18,2656.89,Walmart,online,Sheki,0
9035,4330072538009,2025-02-10 13:14:30,1091.28,Amazon,atm,Baku,0
9036,346640544150283,2025-06-03 07:15:52,4633.86,Starbucks,pos,Sheki,0
9037,6011865148378698,2025-01-15 05:32:23,3836.09,Amazon,pos,Sumqayit,0
9038,213159012308414,2025-02-23 10:26:10,3958.56,McDonalds,atm,Ganja,0
9039,180035105760894,2025-04-09 14:11:54,3653.49,Uber,pos,Shirvan,0
9040,4482628488786091665,2025-02-11 15:46:09,340.69,McDonalds,pos,Shirvan,0
9041,345039370490791,2025-05-29 08:06:42,1834.96,Amazon,pos,Sheki,0
9042,3506543706969823,2025-05-30 13:39:40,4910.22,Amazon,pos,Ganja,0
9043,3514330228154955,2025-03-02 18:06:12,434.34,Starbucks,atm,Sumqayit,0
9044,6527132572399667,2025-06-12 23:52:22,2777.04,Uber,atm,Shirvan,0
9045,4294145914813,2025-03-06 21:28:07,2989.77,McDonalds,pos,Sumqayit,0
9046,30077255954812,2025-01-16 11:45:30,211.72,Amazon,pos,Sheki,0
9047,4479638145666,2025-03-16 18:30:27,2338.73,Walmart,online,Sheki,0
9048,6562266816481679,2025-05-23 17:01:13,4591.28,AliExpress,online,Sheki,0
9049,4559525944642373,2025-05-04 10:51:54,3933.26,Walmart,online,Shirvan,1
9050,3567600049937739,2025-01-17 00:33:09,3603.39,Uber,atm,Sheki,0
9051,4921899887569,2025-04-30 00:43:35,3147.14,McDonalds,online,Sheki,1
9052,560256114219,2025-03-18 15:49:43,283.49,AliExpress,atm,Sheki,0
9053,675989871222,2025-06-02 13:34:40,2340.51,Uber,atm,Baku,0
9054,4062308511621371,2025-01-06 10:21:28,1981.49,Uber,online,Sumqayit,0
9055,3567318190817085,2025-02-26 01:27:17,394.57,AliExpress,atm,Shirvan,0
9056,4978584386364,2025-03-06 08:01:34,4306.17,Starbucks,online,Sheki,1
9057,4199537639513526,2025-03-23 04:45:16,1004.54,Starbucks,atm,Sheki,0
9058,2534033521938318,2025-05-24 09:43:12,1590.26,McDonalds,atm,Baku,0
9059,4953407649646600147,2025-03-18 19:39:54,2458.27,McDonalds,pos,Shirvan,0
9060,36336255264919,2025-01-25 16:19:34,4892.27,McDonalds,pos,Sumqayit,0
9061,501894340790,2025-02-20 01:47:04,751.62,Amazon,online,Shirvan,0
9062,3510416414358940,2025-03-31 05:56:23,384.49,AliExpress,atm,Sheki,0
9063,501848430853,2025-02-19 17:11:41,1138.09,Starbucks,atm,Shirvan,0
9064,3521159325065686,2025-06-08 19:59:27,4588.84,Uber,atm,Sumqayit,0
9065,4904936426765,2025-05-14 11:14:19,2037.56,Starbucks,atm,Ganja,0
9066,3519691973402476,2025-03-20 15:15:39,1078.42,AliExpress,atm,Shirvan,0
9067,3559008727168199,2025-03-19 14:49:22,626.96,McDonalds,pos,Sumqayit,0
9068,3554153140160582,2025-05-01 18:25:08,3446.56,AliExpress,atm,Ganja,0
9069,30077008899561,2025-02-23 21:17:25,998.5,Uber,atm,Baku,0
9070,4761018716827954,2025-01-09 19:27:14,3221.61,Amazon,atm,Ganja,0
9071,3501005193759542,2025-01-11 22:28:01,4003.11,Uber,online,Sheki,1
9072,6011831747381384,2025-02-17 10:38:08,3460.31,Uber,online,Sumqayit,1
9073,30024161497841,2025-06-02 02:59:30,1869.61,Amazon,atm,Baku,0
9074,376378701174779,2025-02-06 17:42:05,3347.85,AliExpress,online,Baku,0
9075,4283002626198,2025-05-26 05:30:04,4960.62,Amazon,atm,Baku,0
9076,371440715263041,2025-05-08 18:27:43,806.62,Amazon,pos,Shirvan,0
9077,4273859314741,2025-02-03 19:51:51,2197.81,AliExpress,online,Sumqayit,0
9078,574249790738,2025-01-06 08:47:36,1996.25,Amazon,online,Sheki,0
9079,4111169068702076,2025-05-05 20:42:48,3722.34,McDonalds,atm,Sheki,0
9080,4415767683998640,2025-03-24 21:03:24,2968.26,Amazon,pos,Baku,0
9081,3582656913395645,2025-04-25 02:12:10,1756.32,Starbucks,atm,Sumqayit,0
9082,36874822104309,2025-06-07 14:18:26,67.53,Uber,pos,Sheki,0
9083,342142403015628,2025-01-15 12:23:04,1452.17,Walmart,atm,Ganja,0
9084,2701548683763854,2025-04-05 18:58:39,1448.23,AliExpress,atm,Baku,0
9085,6569403900128147,2025-05-15 09:09:53,1622.87,Walmart,online,Ganja,0
9086,4666208085257694179,2025-04-26 18:40:51,1871.78,Uber,online,Baku,0
9087,4511122663702989,2025-05-13 05:22:57,2871.24,AliExpress,atm,Ganja,0
9088,213187621840840,2025-01-03 09:01:36,3814.18,McDonalds,atm,Ganja,0
9089,4452945000635,2025-01-20 13:32:16,4745.09,Walmart,atm,Ganja,0
9090,4490399412179,2025-04-22 08:19:52,120.62,McDonalds,pos,Sheki,0
9091,3586210425396497,2025-04-09 21:24:52,3334.83,McDonalds,atm,Ganja,0
9092,3546003644215229,2025-06-04 13:24:54,3436.41,Uber,atm,Shirvan,0
9093,4378374231583779,2025-03-14 03:41:57,2762.44,McDonalds,online,Ganja,0
9094,3580318706846662,2025-04-20 21:38:46,3332.33,Walmart,online,Sumqayit,1
9095,4794951473960,2025-02-05 15:26:43,269.83,Walmart,online,Shirvan,0
9096,4835420714215905,2025-02-07 05:35:28,2267.47,Uber,online,Shirvan,0
9097,3583125536814415,2025-05-26 10:23:41,3728.39,McDonalds,atm,Shirvan,0
9098,3566837135923402,2025-02-02 23:50:49,641.24,AliExpress,online,Sheki,0
9099,2263673058699093,2025-01-10 07:56:05,2792.71,Starbucks,online,Baku,0
9100,4520562770613,2025-02-18 11:19:05,2109.13,AliExpress,atm,Baku,0
9101,4618447130829558,2025-05-08 23:29:47,3588.52,Walmart,atm,Sheki,0
9102,3597860506756402,2025-05-15 12:06:17,4706.85,Uber,online,Ganja,0
9103,213120517980974,2025-02-05 06:28:08,1955.97,Amazon,atm,Sheki,0
9104,3578563021950814,2025-02-06 20:53:05,983.58,McDonalds,online,Baku,0
9105,213130112114820,2025-04-20 23:39:51,3581.36,Uber,pos,Sumqayit,0
9106,4421042416095276,2025-05-10 07:39:04,1747.81,McDonalds,online,Shirvan,0
9107,3510374128996259,2025-01-29 20:05:39,2429.18,Starbucks,online,Sheki,0
9108,4411218289876297,2025-04-26 07:21:39,584.7,AliExpress,online,Sumqayit,0
9109,4462491337094266,2025-01-01 01:11:26,3633.84,AliExpress,online,Baku,0
9110,349219108192226,2025-01-15 12:08:00,1671.35,Walmart,pos,Shirvan,0
9111,4558787829725520484,2025-01-23 18:55:20,3396.79,McDonalds,online,Sheki,0
9112,2405546979410924,2025-03-04 04:38:03,1169.62,Amazon,atm,Sumqayit,0
9113,213149245857634,2025-03-06 10:16:49,90.68,Uber,pos,Ganja,0
9114,3591457608276524,2025-01-10 06:29:52,1234.27,AliExpress,online,Baku,0
9115,4611698423289090822,2025-03-09 20:36:53,3420.94,McDonalds,atm,Shirvan,0
9116,3534013277978823,2025-03-25 13:25:08,2792.49,Starbucks,online,Baku,0
9117,4431879933781088,2025-02-02 20:17:35,2123.63,Walmart,online,Shirvan,0
9118,30225700689083,2025-05-25 13:48:39,3599.38,Starbucks,pos,Ganja,0
9119,4882379786291297,2025-01-14 16:37:57,2712.25,Starbucks,online,Sheki,0
9120,3578783065549450,2025-05-23 08:38:06,2129.15,Starbucks,pos,Shirvan,0
9121,30502412790684,2025-04-10 02:57:07,4114.14,McDonalds,atm,Ganja,0
9122,6584097452022111,2025-02-20 23:33:42,3748.78,Uber,online,Ganja,0
9123,4838536039380,2025-01-06 23:32:08,1628.78,Walmart,pos,Baku,0
9124,213133549489401,2025-04-17 21:24:41,4600.77,Walmart,atm,Ganja,0
9125,569765449396,2025-05-29 18:21:47,2210.46,McDonalds,pos,Baku,0
9126,4104572466802675618,2025-06-06 03:46:48,2010.89,McDonalds,online,Ganja,0
9127,3503780803558645,2025-01-27 06:04:03,1659.83,Walmart,atm,Shirvan,0
9128,3517161345222756,2025-04-20 11:53:38,2366.38,Walmart,online,Shirvan,0
9129,4883208102306,2025-05-22 09:13:43,3128.98,McDonalds,pos,Sheki,0
9130,376150780527502,2025-03-11 10:37:46,1901.31,Starbucks,online,Shirvan,0
9131,36796997138004,2025-06-06 07:56:14,1830.65,AliExpress,online,Baku,0
9132,6569032504120000,2025-05-26 22:35:45,1655.22,Amazon,atm,Sumqayit,0
9133,4532268396695886,2025-03-01 14:26:33,993.75,Starbucks,atm,Sumqayit,0
9134,6011536484788366,2025-03-06 18:56:05,3075.42,AliExpress,pos,Sheki,0
9135,378832818563116,2025-03-25 02:18:27,2654.21,Starbucks,online,Baku,0
9136,676196273087,2025-03-29 11:56:36,1042.56,McDonalds,online,Sumqayit,0
9137,180073581335469,2025-05-23 15:04:31,3077.36,McDonalds,pos,Sumqayit,0
9138,213124441616365,2025-04-20 17:01:37,780.35,AliExpress,pos,Sheki,0
9139,376305191003390,2025-05-26 11:20:42,2376.35,AliExpress,online,Shirvan,0
9140,4022464748383191,2025-01-01 04:52:37,1933.49,Uber,online,Ganja,0
9141,30383165348388,2025-05-21 08:16:49,3737.22,Uber,online,Sumqayit,1
9142,630419030840,2025-04-20 18:19:11,2436.48,Amazon,atm,Baku,0
9143,345758534034340,2025-01-20 14:01:13,2845.05,McDonalds,pos,Sheki,0
9144,4197223983875998732,2025-04-26 07:34:18,1049.96,Walmart,atm,Baku,0
9145,6011103324160791,2025-01-11 02:05:10,125.89,Amazon,pos,Sheki,0
9146,4837345527416218,2025-01-10 14:46:47,3847.38,Starbucks,online,Shirvan,0
9147,4195378843034056,2025-01-14 08:11:42,3472.88,Starbucks,pos,Ganja,0
9148,6576056547216914,2025-05-10 17:25:44,306.31,McDonalds,pos,Ganja,0
9149,4795412545505362,2025-01-16 03:20:00,4989.18,AliExpress,atm,Sumqayit,0
9150,4354503651731299920,2025-01-01 21:19:00,899.29,McDonalds,pos,Baku,0
9151,2704258428889637,2025-01-16 05:36:11,3004.42,AliExpress,pos,Sheki,0
9152,4465326197663932,2025-05-03 08:52:39,3519.18,Walmart,online,Shirvan,0
9153,586460112947,2025-05-16 10:47:46,944.83,Starbucks,pos,Baku,0
9154,4730429122443237,2025-04-04 16:56:48,3915.89,AliExpress,atm,Baku,0
9155,572494589771,2025-06-06 04:35:58,4678.09,AliExpress,pos,Sumqayit,0
9156,630475997759,2025-01-22 15:50:21,1071.18,Amazon,atm,Baku,0
9157,180072052930170,2025-04-04 17:00:26,3308.25,McDonalds,pos,Baku,0
9158,30005014838018,2025-01-16 19:14:55,1270.98,Walmart,online,Ganja,0
9159,6504275993084504,2025-05-07 15:04:04,3695.13,AliExpress,online,Baku,1
9160,4798822599572,2025-03-14 02:20:16,2531.33,McDonalds,online,Ganja,0
9161,060480619455,2025-01-08 05:55:44,1654.34,AliExpress,atm,Shirvan,0
9162,4748041867839,2025-04-06 10:17:49,4445.8,Uber,online,Shirvan,0
9163,4783906256673693,2025-04-19 03:23:36,4058.61,Walmart,online,Shirvan,0
9164,2239018043220137,2025-04-07 21:33:30,252.1,Amazon,online,Sumqayit,0
9165,3507617633964781,2025-02-11 06:07:53,2348.54,Uber,pos,Shirvan,0
9166,38285368905116,2025-02-01 13:50:42,585.27,McDonalds,atm,Ganja,1
9167,6011574075009330,2025-06-07 19:59:37,117.72,Starbucks,atm,Shirvan,0
9168,372564760981501,2025-02-01 23:54:24,2447.78,McDonalds,pos,Shirvan,0
9169,2398320294527948,2025-02-09 20:02:19,4241.23,Starbucks,pos,Sumqayit,0
9170,4965304854865616,2025-02-17 12:47:28,1923.57,AliExpress,online,Sumqayit,0
9171,371311282433509,2025-02-22 09:59:39,2547.44,AliExpress,online,Shirvan,0
9172,4200365099095373059,2025-05-06 00:31:07,1845.92,Uber,online,Ganja,0
9173,30416943698318,2025-05-11 21:59:37,977.17,McDonalds,pos,Ganja,0
9174,4252638048424,2025-05-27 06:29:45,2462.53,McDonalds,pos,Sheki,0
9175,6011060708191018,2025-03-04 02:38:50,4148.05,McDonalds,online,Ganja,0
9176,213168595076074,2025-02-08 14:18:12,1210.79,Starbucks,online,Baku,0
9177,374120324011760,2025-05-01 16:10:14,1404.3,Amazon,online,Shirvan,0
9178,4857516167397686513,2025-02-27 06:17:48,4025.46,Walmart,pos,Shirvan,0
9179,6011495708243064,2025-05-19 19:53:12,1573.16,McDonalds,online,Sumqayit,1
9180,30435199493935,2025-01-10 23:14:52,3043.39,Uber,online,Ganja,1
9181,4933381578608788206,2025-03-16 02:14:35,60.67,Uber,atm,Sumqayit,0
9182,377046776764613,2025-01-29 01:29:36,3681.91,McDonalds,pos,Ganja,0
9183,4811700793777,2025-02-19 09:12:15,678.14,Uber,pos,Sheki,0
9184,180098109926606,2025-03-17 03:25:19,2118.78,Uber,online,Baku,0
9185,4171316918861654,2025-05-09 17:44:36,4317.81,Uber,online,Sumqayit,1
9186,30582913260494,2025-01-25 20:42:18,1952.87,Amazon,pos,Sheki,0
9187,30111151768164,2025-01-05 20:42:27,3689.23,AliExpress,pos,Shirvan,0
9188,30169659957879,2025-03-19 01:36:53,3978.05,Starbucks,atm,Ganja,0
9189,675979970794,2025-01-08 07:28:53,3918.89,Walmart,atm,Ganja,0
9190,569866042017,2025-01-17 11:44:42,4378.95,McDonalds,atm,Shirvan,1
9191,3598765507939320,2025-01-29 06:30:21,2379.29,McDonalds,pos,Sumqayit,0
9192,4520998485093166742,2025-06-05 00:00:34,1808.28,Amazon,atm,Baku,0
9193,501843823508,2025-04-06 01:42:43,2291.03,Walmart,online,Sheki,0
9194,213153333872877,2025-02-17 06:33:00,2159.61,AliExpress,pos,Ganja,0
9195,4067220120922,2025-06-06 13:03:17,322.0,Walmart,pos,Baku,0
9196,4198743290940,2025-04-02 15:56:20,208.86,Amazon,online,Baku,0
9197,4767662105377610,2025-05-10 09:27:28,1855.6,Starbucks,online,Shirvan,0
9198,6556689050654602,2025-01-31 03:14:40,2261.56,McDonalds,atm,Baku,0
9199,213178960318902,2025-06-06 18:56:12,1941.89,Starbucks,pos,Sumqayit,0
9200,213198455049911,2025-05-27 04:17:27,4148.68,Walmart,pos,Sheki,0
9201,6011597732378616,2025-05-15 05:00:57,453.05,Uber,pos,Baku,0
9202,4882939963058536,2025-06-10 17:46:11,711.05,Starbucks,atm,Sheki,0
9203,371571882180475,2025-04-19 03:50:56,3178.23,McDonalds,online,Sumqayit,0
9204,3520700862011871,2025-03-21 05:21:47,4638.09,Amazon,atm,Baku,0
9205,180054605139699,2025-06-07 20:09:20,1840.22,Walmart,online,Sheki,0
9206,4583051603166,2025-04-30 14:39:25,2197.11,Uber,pos,Sumqayit,0
9207,2224034409912677,2025-02-23 12:00:22,2833.11,McDonalds,online,Sheki,0
9208,2236509860128026,2025-04-17 08:00:58,3455.13,Uber,online,Sheki,0
9209,6549292317197281,2025-01-16 08:24:25,70.39,Uber,pos,Sumqayit,0
9210,3502610067309958,2025-04-28 22:17:21,994.44,AliExpress,online,Ganja,0
9211,377349103959553,2025-02-27 18:57:35,855.98,McDonalds,atm,Sumqayit,0
9212,4248516340483220,2025-02-16 11:21:59,4689.52,Uber,online,Sheki,0
9213,4221786928001790,2025-03-26 09:35:58,3402.45,Walmart,pos,Baku,0
9214,6553756261935667,2025-05-30 21:25:47,1662.52,Amazon,online,Baku,0
9215,4041540435591,2025-03-06 21:55:36,1418.62,Amazon,online,Baku,0
9216,30017181056548,2025-01-29 15:41:57,3683.49,Walmart,atm,Sheki,0
9217,6011283534853417,2025-05-12 19:35:53,298.75,Starbucks,pos,Sumqayit,0
9218,340555340093733,2025-01-06 23:26:05,157.45,McDonalds,online,Ganja,0
9219,3531424363609078,2025-01-07 13:08:40,1410.95,Walmart,atm,Ganja,0
9220,30099065443984,2025-04-04 08:08:42,3209.83,Uber,atm,Baku,0
9221,2242880772534532,2025-01-27 04:29:33,4943.09,Walmart,atm,Sheki,0
9222,38415041377744,2025-04-17 09:04:32,4032.39,McDonalds,online,Ganja,1
9223,4016612616243727,2025-04-03 18:36:34,2167.78,Walmart,atm,Sheki,0
9224,180060263610244,2025-03-23 23:01:17,3383.0,Walmart,pos,Shirvan,0
9225,4281218350317210,2025-02-04 10:10:45,1208.05,McDonalds,pos,Shirvan,0
9226,180077968919902,2025-06-13 15:17:02,2415.3,Starbucks,pos,Sheki,0
9227,30002753597962,2025-03-25 06:37:48,4854.42,AliExpress,online,Sumqayit,0
9228,4369550746363374,2025-04-18 18:08:51,4774.18,Amazon,pos,Baku,0
9229,6583602968870894,2025-03-10 06:50:35,356.84,AliExpress,atm,Shirvan,0
9230,180099392586255,2025-06-14 13:10:12,3192.66,Uber,atm,Baku,0
9231,377661390623407,2025-05-23 22:55:57,2197.52,McDonalds,atm,Ganja,0
9232,5460379328355888,2025-04-20 16:46:42,154.69,Uber,atm,Sheki,0
9233,3501715363932824,2025-03-04 10:07:25,2231.83,McDonalds,atm,Ganja,0
9234,4383634294264,2025-04-16 20:00:37,2020.7,Amazon,online,Sheki,0
9235,4956578408086449788,2025-03-15 05:10:07,58.53,McDonalds,pos,Shirvan,0
9236,676220289265,2025-05-06 09:29:15,753.22,Starbucks,pos,Baku,0
9237,6011486188020049,2025-05-28 08:24:44,3304.31,McDonalds,online,Shirvan,0
9238,4309850035458684,2025-05-07 21:26:21,2320.02,Walmart,online,Ganja,0
9239,4276890369894843030,2025-03-26 01:51:02,2468.43,Uber,atm,Ganja,1
9240,30558763759397,2025-02-14 17:56:53,239.06,AliExpress,atm,Sheki,0
9241,4013569060650059,2025-01-20 13:06:48,699.6,AliExpress,pos,Sumqayit,0
9242,3505665069282774,2025-04-28 21:35:56,4683.53,AliExpress,pos,Ganja,0
9243,676136937916,2025-05-20 23:57:30,4175.86,Starbucks,online,Shirvan,0
9244,374244067678252,2025-01-10 01:46:43,3473.86,Uber,atm,Sumqayit,0
9245,501889419153,2025-02-17 12:40:36,4480.13,Uber,atm,Sumqayit,0
9246,213180252281848,2025-03-19 23:20:37,3163.4,Starbucks,online,Sheki,1
9247,5255523237383361,2025-04-12 06:02:39,4734.37,Amazon,pos,Sumqayit,0
9248,4848805896595642,2025-05-15 14:48:20,4971.6,Uber,atm,Sheki,0
9249,4724372751473968,2025-02-17 10:46:53,360.09,AliExpress,atm,Ganja,0
9250,3510424079202833,2025-04-22 13:26:22,2171.71,AliExpress,pos,Baku,0
9251,2276898997148101,2025-04-04 11:43:05,2499.83,AliExpress,online,Shirvan,0
9252,370790844270148,2025-02-26 23:51:34,1291.12,Starbucks,online,Ganja,1
9253,213184573258162,2025-04-19 21:55:09,4072.72,Amazon,pos,Shirvan,0
9254,3519903775066643,2025-04-23 12:42:59,3204.6,AliExpress,online,Sumqayit,0
9255,4676015707519,2025-06-06 13:31:00,2813.53,McDonalds,online,Shirvan,0
9256,5234727765674457,2025-02-07 05:33:26,2934.76,Walmart,pos,Ganja,0
9257,3552036436870646,2025-06-03 21:51:14,3123.01,Uber,atm,Baku,0
9258,4481140539571210,2025-05-15 08:46:32,4412.89,Starbucks,online,Sheki,0
9259,180065442060609,2025-03-29 02:43:53,4891.64,Amazon,online,Sumqayit,1
9260,344130364716571,2025-05-14 20:40:06,4283.48,Starbucks,pos,Baku,0
9261,3520851163456511,2025-01-20 19:30:53,616.33,AliExpress,pos,Ganja,0
